,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,mp1926,mp1939,mp1959,spop1926,spop1939,spop1959,smp1926,smp1939,smp1959,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1683,3870,Egorlykskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,40.67,2168.7649,1654.0489,1894.0019,0,NA,NA,22710.38158,43749.93339,63604.37937,0.0,NA,NA,100.61248370000001,114.19584009999998,122.33328,0,1,0,0,0,0,0,0,0
1684,3873,Zavetnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.11,43.9,2219.3521,1927.21,2068.129,0,NA,NA,18927.90795,38101.35153,56683.30337,0.0,NA,NA,96.99083922,111.2604102,119.7981686,0,1,0,0,0,0,0,0,0
1686,3878,Zimovniki,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.16,42.48,2224.0656,1804.5504,2003.3568,0,NA,NA,20213.59262,40238.0868,59648.75982000001,0.0,NA,NA,98.28958818,112.4144749,120.9170442,0,1,0,0,0,0,0,0,0
1687,3880,Kagal'nitskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,40.16,2197.7344,1612.8256,1882.7008,0,NA,NA,26950.306310000004,51891.50106,73931.70593,0.0,NA,NA,104.07570190000001,117.87250130000001,125.6842127,0,1,0,0,0,0,0,0,0
1689,3885,Kashary,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.04,41.0,2404.9216,1681.0,2010.64,0,NA,NA,22733.10554,45085.30173,66353.73948999999,0.0,NA,NA,100.6325478,114.83933359999999,123.2711774,0,1,0,0,0,0,0,0,0
1691,3891,Kuibyshevo,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.82,38.92,2286.7524,1514.7664,1861.1544,0,NA,NA,24243.718999999997,47545.81104,68396.16345,0.0,NA,NA,101.9274563,115.9810311,123.94529240000001,0,1,0,0,0,0,0,0,0
1692,3894,Bol'shaia Martynovka,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,41.66,2236.3441,1735.5556,1970.1014,0,NA,NA,21657.303630000002,42797.79257,63070.04385,0.0,NA,NA,99.66224621,113.7260533,122.1467304,0,1,0,0,0,0,0,0,0
1693,3898,Matveev Kurgan,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.47,38.86,2253.4009,1510.0996,1844.6842,0,NA,NA,26962.339760000003,52533.300639999994,73451.22308,0.0,NA,NA,104.0848103,118.139564,125.53806019999999,0,1,0,0,0,0,0,0,0
1694,3901,Miliutinskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.63,31.68,2364.8769,1003.6224,1540.5984,0,NA,NA,15150.85457,30287.40715,43885.92961,0.0,NA,NA,92.65626083,106.47118020000002,114.2621828,0,1,0,0,0,0,0,0,0
1696,3906,Chaltyr',Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,39.5,2236.3441,1560.25,1867.955,0,NA,NA,42216.0846,77634.48091,104459.9267,0.0,NA,NA,113.4343554,126.78235169999999,133.5540513,0,1,0,0,0,0,0,0,0
1697,3909,Pokrovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.42,38.91,2248.6564,1513.9881,1845.1122,0,NA,NA,28240.4887,55044.165810000006,76268.89729,0.0,NA,NA,105.0319981,119.1566797,126.38302490000001,0,1,0,0,0,0,0,0,0
1698,3912,Oblivskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.53,42.51,2355.1609,1807.1001,2063.0103,0,NA,NA,21812.64389,43624.68545,64911.93574,0.0,NA,NA,99.80499667,114.13457509999999,122.78383600000001,0,1,0,0,0,0,0,0,0
1700,3917,Orlovskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,42.06,2197.7344,1769.0436,1971.7728,0,NA,NA,20607.28229,40538.21746,59720.1457,0.0,NA,NA,98.67243162,112.5721095,120.9433498,0,1,0,0,0,0,0,0,0
1701,3919,Peschanokopskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.2,41.09,2134.44,1688.3881,1898.358,0,NA,NA,21297.383159999998,40830.41627,59928.50229,0.0,NA,NA,99.32792278,112.7245659,121.0199659,0,1,0,0,0,0,0,0,0
1703,3924,Remontnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,43.67,2168.7649,1907.0689,2033.7119,0,NA,NA,18521.01938,37114.42641,55117.9952,0.0,NA,NA,96.5632772,110.7074551,119.18594440000001,0,1,0,0,0,0,0,0,0
1704,3927,Rodionovo-Nesvetaiskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.61,39.71,2266.7121,1576.8841,1890.5931,0,NA,NA,30444.85788,60071.9418,86094.16614,0.0,NA,NA,106.57821159999999,121.0725702,129.1222445,0,1,0,0,0,0,0,0,0
1705,3930,Gigant,Rostovskaia oblast',Yuzhny,0,0,0,12.0,46.51,41.34,2163.1801,1708.9956,1922.7234,0,NA,NA,21325.25785,41303.56291,60496.39452,0.0,NA,NA,99.35399596,112.9693497,121.2275659,0,1,0,0,0,0,0,0,0
1706,3932,Semikarakorsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.51,40.81,2257.2001,1665.4561,1938.8831,0,5900,10700,24919.8408,49232.57208,71533.85256,0.0,75.38941179,86.08126582,102.48362409999999,116.7331301,124.9460314,0,1,0,0,0,0,0,0,0
1707,3934,Tarasovskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.73,40.36,2374.6129,1628.9296,1966.7428,0,NA,NA,23567.28015,46952.066439999995,68591.6613,0.0,NA,NA,101.3568636,115.7105211,124.00885349999999,0,1,0,0,0,0,0,0,0
1708,3936,Tatsinskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.2,41.26,2323.24,1702.3876,1988.7320000000002,0,NA,NA,22704.968090000002,45487.455369999996,67149.18071,0.0,NA,NA,100.6077012,115.0297405,123.5359337,0,1,0,0,0,0,0,0,0
1709,3938,Zhirnov,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.16,41.12,2319.3856,1690.8544,1980.3392,0,NA,NA,22933.24469,46102.291730000004,68138.86339,0.0,NA,NA,100.80848490000001,115.3179153,123.8613855,0,1,0,0,0,0,0,0,0
1710,3940,Uglegorskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.24,41.24,2327.0976,1700.7376,1989.4176,0,NA,NA,22716.31895,45519.1599,67205.37325,0.0,NA,NA,100.6177279,115.0446865,123.5545288,0,1,0,0,0,0,0,0,0
1711,3942,Ust'-Donetskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.65,40.87,2270.5225,1670.3569,1947.4555,0,NA,NA,24570.26367,49166.421819999996,71809.46911,0.0,NA,NA,102.1977887,116.7040784,125.03201670000001,0,1,0,0,0,0,0,0,0
1712,3944,Tselina,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.53,41.03,2165.0409,1683.4609,1909.1259,0,NA,NA,21854.74487,42219.221939999996,61679.142779999995,0.0,NA,NA,99.84352793,113.43593840000001,121.65430659999998,0,1,0,0,0,0,0,0,0
1713,3946,Tsimliansk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.65,42.08,2270.5225,1770.7264,2005.112,0,4400,9900,21217.622919999998,42230.88144,63155.4885,0.0,70.38135819,84.64533675,99.25314741,113.4418203,122.17665759999998,0,1,0,0,0,0,0,0,0
1714,3948,Chertkovo,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.39,40.13,2439.3721,1610.4169,1982.0207,0,NA,NA,23010.826419999998,45251.60627,66369.49789,0.0,NA,NA,100.8763134,114.91825949999999,123.2764505,0,1,0,0,0,0,0,0,0
1715,3950,Veshenskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.63,41.73,2463.1369,1741.3929,2071.0599,0,NA,NA,22995.349,45405.13426,67076.52119,0.0,NA,NA,100.86279820000001,114.99088859999999,123.51186829999999,0,1,0,0,0,0,0,0,0
1721,3975,Kumertau,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,52.77,55.79,2784.6729,3112.5241,2944.0383,0,NA,30937,17492.72756,37249.56274,62908.884229999996,0.0,NA,106.9095648,95.44392169,110.7839501,122.0901835,0,0,0,1,0,0,0,0,0
1723,3979,Neftekamsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,56.09,54.26,3146.0881,2944.1476,3043.4434,0,NA,2900,19845.656880000002,44483.418289999994,73489.69924,0.0,NA,63.56021438,97.92567935,114.55146429999999,125.5497959,0,0,0,1,0,0,0,0,0
1724,3981,Oktiabr'skii,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,54.76,55.49,2998.6576,3079.1401,3038.6324,0,NA,64717,21072.873209999998,47202.90495,81860.45876000001,0.0,NA,122.7171919,99.11679603,115.82517949999999,127.97879569999999,0,0,0,1,0,0,0,0,0
1725,3982,Salavat,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,53.36,55.93,2847.2896,3128.1649,2984.4248,0,NA,60667,18297.79756,40607.67563,70393.57072999999,0.0,NA,121.2895868,96.32511650000001,112.6084397,124.5870564,0,0,0,1,0,0,0,0,0
1726,3984,Sibai,Bashkirskaia ASSR,Privolzhskii,0,1,0,28.0,52.71,58.67,2778.3441,3442.1689,3092.4957,0,2396,28822,15144.88124,33551.45987,56422.697439999996,0.0,60.55261315,105.45018940000001,92.6486694,108.59381570000001,119.6973146,0,0,0,1,0,0,0,0,0
1729,3993,Uchaly,Bashkirskaia ASSR,Privolzhskii,0,1,0,28.0,54.3,59.44,2948.49,3533.1136,3227.592,0,NA,11300,16950.88074,38593.251280000004,66773.47431,0.0,NA,87.09663891,94.83010612,111.53118740000001,123.4112405,0,0,0,1,0,0,0,0,0
1730,3996,Askarovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,53.47,57.34,2859.0409,3287.8756,3065.9698,0,NA,NA,16950.80486,37159.8071,63758.31329,0.0,NA,NA,94.83001893,110.7331713,122.38675759999998,0,0,0,1,0,0,0,0,0
1731,3999,Raevskii,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.04,55.24,2920.3216,3051.4576,2985.1696,0,NA,NA,19252.45209,41755.77559,71742.7291,0.0,NA,NA,97.32599312,113.20094040000001,125.0112232,0,0,0,1,0,0,0,0,0
1732,4000,Aksenovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.91,54.63,2906.2881,2984.4369,2945.1033,0,NA,NA,19217.42136,41291.22006,69988.43303,0.0,NA,NA,97.29006264,112.96299640000001,124.45823840000001,0,0,0,1,0,0,0,0,0
1733,4001,Shafranovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.98,54.78,2913.8404,3000.8484,2957.0244,0,NA,NA,19261.30071,41502.84378,70558.48314,0.0,NA,NA,97.33505971,113.07168870000001,124.639299,0,0,0,1,0,0,0,0,0
1734,4003,Arkhangel'skoe,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.07,56.42,2923.5649,3183.2164,3050.6294,0,NA,NA,18797.959469999998,40902.837719999996,71153.78272999999,0.0,NA,NA,96.85519319,112.7621994,124.8269632,0,0,0,1,0,0,0,0,0
1735,4006,Askino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,56.09,56.59,3146.0881,3202.4281,3174.1331,0,NA,NA,18441.35091,41759.14874,70845.61852,0.0,NA,NA,96.47857434,113.2026594,124.72999569999999,0,0,0,1,0,0,0,0,0
1736,4009,Tolbazy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.01,55.89,2917.0801,3123.6921,3018.6189,0,NA,NA,19020.3202,41422.041410000005,72240.97645,0.0,NA,NA,97.08679511,113.0302471,125.16603429999999,0,0,0,1,0,0,0,0,0
1738,4013,Tubinskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,52.88,58.23,2796.2944,3390.7329,3079.2024,2130,NA,NA,15569.82856,34498.15472,58856.164710000005,58.73501464,NA,NA,93.18215145,109.17451909999998,120.62303500000002,0,0,0,1,0,0,0,0,0
1739,4015,Bakaly,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,55.82,55.73,3115.8724,3105.8329,3110.8486,0,NA,NA,18972.96086,42483.81876,71678.22494,0.0,NA,NA,97.03767219,113.56906040000001,124.9911095,0,0,0,1,0,0,0,0,0
1740,4018,Starobaltachevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,56.01,55.93,3137.1201,3128.1649,3132.6393,0,NA,NA,18737.04642,42172.491669999996,71153.34384,0.0,NA,NA,96.79131919,113.4123493,124.82682539999999,0,0,0,1,0,0,0,0,0
1741,4022,Novobelokatai,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.71,58.95,3103.6041,3475.1025,3284.1045,0,NA,NA,18634.39126,42988.98898,74209.95538,0.0,NA,NA,96.68325073,113.8211446,125.7684551,0,0,0,1,0,0,0,0,0
1742,4025,Verkhnii Avzian,Bashkirskaia ASSR,Privolzhskii,0,0,0,28.0,53.55,57.51,2867.6025,3307.4001,3079.6605,0,NA,NA,16975.81064,37308.70451,63951.832689999996,0.0,NA,NA,94.85873108,110.81734879999999,122.45382109999998,0,0,0,1,0,0,0,0,0
1743,4026,Inzer,Bashkirskaia ASSR,Privolzhskii,0,0,0,28.0,54.22,57.56,2939.8084,3313.1536,3120.9032,0,NA,NA,17905.43186,39653.08565,68218.79342,0.0,NA,NA,95.90009526,112.10413559999999,123.88748190000001,0,0,0,1,0,0,0,0,0
1744,4028,Bizhbuliak,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.7,54.28,2883.69,2946.3184,2914.836,0,NA,NA,19205.14028,40994.009289999995,68884.57842,0.0,NA,NA,97.27745219,112.80949050000001,124.1037799,0,0,0,1,0,0,0,0,0
1745,4032,Iazykovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.69,55.03,2990.9961,3028.3009,3009.5907,0,NA,NA,19804.92499,43653.53424,76239.2121,0.0,NA,NA,97.88502114,114.14870060000001,126.37427209999998,0,0,0,1,0,0,0,0,0
1747,4037,Buzdiak,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.56,54.54,2976.7936,2974.6116,2975.7024,0,NA,NA,19550.84957,42660.722,72781.39482,0.0,NA,NA,97.62969525,113.65764420000001,125.3328531,0,0,0,1,0,0,0,0,0
1748,4040,Buraevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.83,55.4,3116.9889,3069.16,3092.982,0,NA,NA,19110.41262,42708.67402,71768.4678,0.0,NA,NA,97.17993981,113.6815987,125.01924440000002,0,0,0,1,0,0,0,0,0
1749,4043,Starosubkhangulovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.1,57.44,2819.61,3299.3536,3050.0640000000003,0,NA,NA,16381.751530000001,35804.438930000004,61130.3658,0.0,NA,NA,94.16612707,109.95257120000001,121.4572393,0,0,0,1,0,0,0,0,0
1750,4046,Krasnousol'skii,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.89,56.48,2904.1321,3189.9904,3043.7072,6116,NA,NA,18203.52539,40086.82633,69825.42448,76.0150944,NA,NA,96.22375073,112.3346259,124.4062165,0,0,0,1,0,0,0,0,0
1752,4050,Mesiagutovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.54,58.26,3084.6916,3394.2276,3235.7604,4184,NA,NA,18348.6269,41977.81541,72239.92848999999,69.53930469,NA,NA,96.37957608,113.31382260000001,125.16570970000001,0,0,0,1,0,0,0,0,0
1753,4053,Diurtiuli,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.48,54.87,3078.0304,3010.7169,3044.1876,0,NA,NA,19441.98126,43050.20758,72552.53203,0.0,NA,NA,97.51937733,113.8515106,125.2623449,0,0,0,1,0,0,0,0,0
1754,4056,Ermekeevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.08,53.67,2924.6464,2880.4689,2902.4736,0,NA,NA,19933.232790000002,42533.02144,71397.87095,0.0,NA,NA,98.01284344,113.593732,124.90349750000001,0,0,0,1,0,0,0,0,0
1755,4059,Isiangulovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,52.19,56.59,2723.7961,3202.4281,2953.4321,0,NA,NA,16296.03928,34726.570060000005,58300.85494,0.0,NA,NA,94.06434269,109.3124696,120.4148939,0,0,0,1,0,0,0,0,0
1756,4063,Zilair,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,52.23,57.45,2727.9729,3300.5025,3000.6135,5625,NA,NA,15431.9388,33693.26799,56847.21667,74.56281444,NA,NA,93.01048927,108.68173700000001,119.8613871,0,0,0,1,0,0,0,0,0
1757,4066,Iglino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.84,56.42,3007.4256,3183.2164,3094.0728,0,NA,NA,20998.035519999998,47505.434989999994,84083.19625,0.0,NA,NA,99.04596967,115.9627331,128.5856668,0,0,0,1,0,0,0,0,0
1758,4067,Kudeevskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.86,56.86,3009.6196,3233.0596,3119.3396,0,NA,NA,19425.51555,43693.82512,75875.60823,0.0,NA,NA,97.50264406,114.1684144,126.2668102,0,0,0,1,0,0,0,0,0
1759,4068,Ulu-Teliak,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.91,56.98,3015.1081,3246.7204,3128.7718,0,NA,NA,19363.186009999998,43648.10302,75534.70885,0.0,NA,NA,97.43918604,114.1460419,126.16563149999999,0,0,0,1,0,0,0,0,0
1760,4069,Urman,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.87,56.87,3010.7169,3234.1969,3120.4569,0,NA,NA,19415.66582,43680.40247,75819.6785,0.0,NA,NA,97.49262819,114.1618487,126.25023870000001,0,0,0,1,0,0,0,0,0
1761,4071,Verkhneiarkeevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.44,54.32,3073.5936,2950.6624,3011.5008,0,NA,NA,19522.65535,43063.755110000006,72187.89584,0.0,NA,NA,97.60117869,113.8582252,125.1495879,0,0,0,1,0,0,0,0,0
1762,4075,Krasnokholmskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.98,55.04,3133.7604,3029.4016,3081.1392,0,NA,NA,19230.293009999998,43071.175839999996,71767.23141000001,0.0,NA,NA,97.30327172,113.86190239999999,125.0188592,0,0,0,1,0,0,0,0,0
1763,4076,Kaltasy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.96,54.82,3131.5216,3005.2324,3067.7272,0,NA,NA,19351.73506,43274.98117,72009.58346000001,0.0,NA,NA,97.4275078,113.96266940000001,125.0942592,0,0,0,1,0,0,0,0,0
1764,4080,Karaidel',Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.83,56.94,3116.9889,3242.1636,3178.9602,0,NA,NA,18423.92378,41672.64263,71001.47556,0.0,NA,NA,96.46000216,113.15853670000001,124.77908590000001,0,0,0,1,0,0,0,0,0
1765,4083,Pribel'skii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.37,56.46,2956.0969,3187.7316,3069.7302,0,NA,NA,19388.11186,43079.80364,75345.67182999999,0.0,NA,NA,97.46458517,113.86617690000001,126.109346,0,0,0,1,0,0,0,0,0
1766,4084,Karmaskaly,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.37,56.19,2956.0969,3157.3161,3055.0503,0,NA,NA,19888.50885,44247.2018,77832.62744,0.0,NA,NA,97.96837292,114.4375206,126.83976159999999,0,0,0,1,0,0,0,0,0
1767,4087,Verkhnie Kigi,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.41,58.6,3070.2681,3433.96,3247.026,0,NA,NA,18769.23454,42626.70379,73561.6968,0.0,NA,NA,96.82509516,113.6406355,125.5717409,0,0,0,1,0,0,0,0,0
1768,4090,Nikolo-Berezovka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,56.12,54.16,3149.4544,2933.3056,3039.4592,0,NA,NA,19988.60219,44862.61886,74445.18592,0.0,NA,NA,98.06777501,114.73323700000002,125.8394491,0,0,0,1,0,0,0,0,0
1769,4091,Agidel',Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.9,53.94,3124.81,2909.5236,3015.2459999999996,0,NA,NA,19914.830990000002,44163.77699,73142.83189,0.0,NA,NA,97.99455679,114.3971473,125.44379479999999,0,0,0,1,0,0,0,0,0
1770,4093,Iumaguzino,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,52.91,55.84,2799.4681,3118.1056,2954.4944,0,NA,NA,18009.14807,38282.6873,67332.93613,0.0,NA,NA,96.01325048,111.36059679999998,123.5966892,0,0,0,1,0,0,0,0,0
1771,4094,Mrakovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,52.72,56.63,2779.3984,3206.9569,2985.5336,0,NA,NA,16630.68498,35802.90568,61029.14255,0.0,NA,NA,94.45905354,109.9516731,121.42071409999998,0,0,0,1,0,0,0,0,0
1772,4097,Ermolaevo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,52.7,55.81,2777.29,3114.7561,2941.187,0,NA,NA,17386.44834,36984.84343,66173.37491,0.0,NA,NA,95.32488464,110.63386640000002,123.210743,0,0,0,1,0,0,0,0,0
1773,4099,Kushnarenkovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.1,55.37,3036.01,3065.8369,3050.887,0,NA,NA,20012.23962,44433.16934,77059.23151,0.0,NA,NA,98.09118386,114.5272717,126.6149225,0,0,0,1,0,0,0,0,0
1774,4102,Voskresenskoe,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.12,56.15,2821.7344,3152.8225,2982.688,0,NA,NA,17607.145269999997,38083.83489,66948.05287,0.0,NA,NA,95.57135068,111.2507095,123.46926059999998,0,0,0,1,0,0,0,0,0
1775,4103,Zirgan,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.22,55.91,2832.3684,3125.9281,2975.5302,0,NA,NA,17929.39744,38929.23176,70491.42475,0.0,NA,NA,95.92629409,111.71434520000001,124.61806899999999,0,0,0,1,0,0,0,0,0
1776,4105,Bol'sheust'ikinskoe,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.95,58.28,3130.4025,3396.5584,3260.7659999999996,0,NA,NA,18347.41446,41990.89095,72141.57437,0.0,NA,NA,96.37827863,113.32045320000002,125.1352268,0,0,0,1,0,0,0,0,0
1777,4108,Mishkino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.53,55.97,3083.5809,3132.6409,3108.0141,0,NA,NA,19276.35096,43015.15641,73175.81565,0.0,NA,NA,97.35047211,113.8341291,125.45389420000001,0,0,0,1,0,0,0,0,0
1778,4111,Kirgiz-Miiaki,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.63,54.8,2876.1769,3003.04,2938.9240000000004,0,NA,NA,18739.68673,40226.7435,68353.57507,0.0,NA,NA,96.79409172,112.4084963,123.93142399999999,0,0,0,1,0,0,0,0,0
1779,4114,Krasnyi Kliuch,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.39,56.65,3068.0521,3209.2225,3137.8435,0,NA,NA,18945.22036,42584.256480000004,73018.33107,0.0,NA,NA,97.00884749,113.6193952,125.40563629999998,0,0,0,1,0,0,0,0,0
1780,4115,Pavlovka,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.41,56.56,3070.2681,3199.0336,3133.9896,0,NA,NA,18979.1315,42632.47715,73052.53391,0.0,NA,NA,97.04407885,113.643523,125.41612509999999,0,0,0,1,0,0,0,0,0
1781,4116,Krasnaia Gorka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.19,56.68,3045.9361,3212.6224,3128.1692,0,NA,NA,19260.79137,43303.59867,74689.22326,0.0,NA,NA,97.33453792,113.97678429999999,125.91288529999999,0,0,0,1,0,0,0,0,0
1782,4119,Pervomaiskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.1,58.72,3036.01,3448.0384,3235.472,0,NA,NA,19440.64335,44029.21957,76580.6335,0.0,NA,NA,97.51801815,114.3318824,126.47475390000001,0,0,0,1,0,0,0,0,0
1783,4120,Maloiaz,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.18,58.16,3044.8324,3382.5856,3209.2688,0,NA,NA,18803.3882,42368.76034,73150.40352,0.0,NA,NA,96.86087678,113.5112656,125.4461135,0,0,0,1,0,0,0,0,0
1784,4123,Sterlibashevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.44,55.26,2855.8336,3053.6676,2953.0944,0,NA,NA,18394.59047,39579.35329,68402.46832999999,0.0,NA,NA,96.42870583,112.0647273,123.9473449,0,0,0,1,0,0,0,0,0
1785,4126,Verkhnie Tatyshly,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,56.29,55.87,3168.5641,3121.4569,3144.9223,0,NA,NA,18690.01601,42254.61123,71265.38659,0.0,NA,NA,96.74187492,113.4537869,124.8619864,0,0,0,1,0,0,0,0,0
1786,4132,Fedorovka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.28,56.32,3055.8784,3171.9424,3113.3696,0,NA,NA,19455.90108,43598.532999999996,75032.50776000001,0.0,NA,NA,97.5335134,114.1217625,126.0158182,0,0,0,1,0,0,0,0,0
1787,4135,Buribai,Bashkirskaia ASSR,Privolzhskii,0,0,0,28.0,51.94,58.17,2697.7636,3383.7489,3021.3498,0,NA,NA,14754.897780000001,32446.280130000003,55111.34607000001,0.0,NA,NA,92.14714335,107.8968547,119.1833102,0,0,0,1,0,0,0,0,0
1788,4136,Ak'iar,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,51.86,58.23,2689.4596,3390.7329,3019.8078,0,NA,NA,14643.40261,32294.886360000004,54986.69937,0.0,NA,NA,92.00157558,107.7997155,119.13387639999999,0,0,0,1,0,0,0,0,0
1789,4139,Chekmagush,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.13,54.67,3039.3169,2988.8089,3013.9571,0,NA,NA,19518.15321,43018.07177,73075.79605,0.0,NA,NA,97.59662166,113.8355753,125.4232562,0,0,0,1,0,0,0,0,0
1790,4142,Chishmy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.58,55.38,2978.9764,3066.9444,3022.6404,0,NA,NA,20328.925369999997,45111.02435,80629.21656,0.0,NA,NA,98.40243295,114.8515585,127.6361352,0,0,0,1,0,0,0,0,0
1791,4144,Sharan,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.82,54.01,3005.2324,2917.0801,2960.8282,0,NA,NA,19618.46383,42917.96216,72637.06421,0.0,NA,NA,97.69793220000001,113.78586429999999,125.2884112,0,0,0,1,0,0,0,0,0
1798,4162,Alnashi,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,56.19,52.48,3157.3161,2754.1504,2948.8512,0,NA,NA,20999.15785,46906.50797,76217.79705,0.0,NA,NA,99.04703351,115.68963670000001,126.36795590000001,0,0,0,1,0,0,0,0,0
1799,4165,Balezino,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,58.02,53.06,3366.3204,2815.3636,3078.5412,0,NA,NA,18925.97771,42653.33639,70441.72901,0.0,NA,NA,96.98883048,113.65395249999999,124.602324,0,0,0,1,0,0,0,0,0
