,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1561,3542,Apsheronsk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,44.47,39.72,1977.5809,1577.6784,1766.3484,NA,NA,22525,29837,32900,33300,34505,39608,40229,11593.21161,21177.18818,38268.938160000005,57357.9895,76596.9135,90852.10899,120887.2976,124474.1977,117439.0949,NA,NA,100.44812259999999,106.16220530000001,108.18554259999999,108.43708090000001,109.17866529999999,112.08004620000001,112.40968570000001,87.57543933,99.21514312,111.35301559999999,120.05732649999999,126.47953500000001,130.3476216,136.9511736,137.6363918,136.27469119999998,0,1,0,0,0,0,0,0,0
1562,3543,Khadyzhensk,Krasnodarskii krai,Yuzhny,0,1,0,56.0,44.44,39.52,1974.9136,1561.8304,1756.2688,NA,2224,8466,20164,17900,17800,18998,21286,21580,11198.106029999999,20462.49796,38401.55508,56915.96234,76301.3467,90431.18387000001,119871.5087,123526.1197,116713.0059,NA,59.39881477,81.79056120000001,98.2408873,95.89415285,95.78446344,97.06365746,99.31726648,99.59086411,86.92765111,98.5324069,111.4260375,119.88785179999999,126.39258909999998,130.24160559999999,136.753745,137.4570511,136.1299323,0,1,0,0,0,0,0,0,0
1563,3544,Neftegorsk,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.36,39.71,1967.8096,1576.8841,1761.5356,NA,NA,NA,NA,NA,NA,5683,4724,5274,11094.75323,20318.58235,39038.53725,58173.10024,77295.86084,91265.45664,120136.036,123988.837,117201.3366,NA,NA,NA,NA,NA,NA,74.74008027,71.57855729,73.45423075,86.75483567,98.39233658,111.773624,120.366754,126.68393209999999,130.45129369999998,136.8053054,137.5447365,136.2273801,0,1,0,0,0,0,0,0,0
1564,3546,Belaia Glina,Krasnodarskii krai,Yuzhny,0,0,1,58.0,46.08,40.86,2123.3664,1669.5396,1882.8288,NA,NA,NA,NA,NA,NA,17881,17767,NA,12292.81019,21568.57566,41039.96195,60232.551620000006,80085.38527,94729.80012999999,127268.5866,130390.92300000001,117670.0813,NA,NA,NA,NA,NA,NA,95.87335427,95.74814449,NA,88.67555408,99.58029538,112.83329029999999,121.13133619999999,127.4832635,131.3037287,138.15780859999998,138.7281699,136.320571,0,1,0,0,0,0,0,0,0
1565,3550,Briukhovetskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,45.81,39.0,2098.5561,1521.0,1786.59,NA,NA,NA,NA,NA,NA,21518,22024,NA,12380.96048,21827.81342,40257.145939999995,59738.3181,79600.97207,94397.4086,126316.442,130093.7529,118693.5845,NA,NA,NA,NA,NA,NA,99.53344692,99.99776095,NA,88.81017632,99.81888769,112.42451670000001,120.95004180000001,127.34629540000002,131.2231856,137.98133080000002,138.6744267,136.52287890000002,0,1,0,0,0,0,0,0,0
1566,3553,Vyselki,Krasnodarskii krai,Yuzhny,0,0,1,56.0,35.58,39.66,1265.9364,1572.9156,1411.1028,NA,NA,NA,NA,NA,NA,17683,18507,NA,4290.436755,7531.1778540000005,15457.60699,23253.050909999998,30660.093760000003,36351.72965,47921.30818,48241.30184,44477.96417,NA,NA,NA,NA,NA,NA,95.65542227,96.54839566,NA,69.95890175,79.68787840000002,93.04254806,101.0867692,106.72371809999999,110.2709394,116.1505301,116.29402659999998,114.5488395,0,1,0,0,0,0,0,0,0
1567,3556,Gul'kevichi,Krasnodarskii krai,Yuzhny,0,1,1,56.0,45.35,40.69,2056.6225,1655.6761,1845.2915,NA,6242,13261,20280,22100,27300,31668,35141,35225,13297.4409,24002.40699,42852.7921,62938.4227,84267.64892,98971.26534,132874.7406,137447.2509,126218.8777,NA,76.37109842,90.10912585,98.35463349,100.0666689,104.33891080000001,107.3930537,109.560681,109.6106676,90.16123259999999,101.72556829999999,113.7534466,122.10055759999999,128.6353681,132.309458,139.1730351,139.9724543,137.9631788,0,1,0,0,0,0,0,0,0
1568,3557,Girei,Krasnodarskii krai,Yuzhny,0,0,0,56.0,45.41,40.65,2062.0681,1652.4225,1845.9165,NA,NA,NA,NA,NA,NA,5769,6626,6562,14946.43603,26973.975619999997,47642.17366,69554.97875,92012.13749,107517.9622,143595.1377,148785.2105,136229.6224,NA,NA,NA,NA,NA,NA,74.99999994,77.41811740000001,77.24741244,92.39493015,104.0936143,116.0246446,124.31966299999999,130.6374884,134.2217991,141.0097606,141.8542696,139.76198080000003,0,1,0,0,0,0,0,0,0
1569,3558,Krasnosel'skii,Krasnodarskii krai,Yuzhny,0,0,0,56.0,45.4,40.59,2061.16,1647.5481,1842.786,NA,NA,NA,NA,NA,NA,6563,7462,7788,15445.558169999998,30522.42751,52236.55531,75426.08002000001,99511.12241,115071.6497,150671.1283,156049.0431,144534.2301,NA,NA,NA,NA,NA,NA,77.25009104,79.52321083,80.28768156,93.02750539,106.63075800000001,118.01645400000001,126.13330309999999,132.4346325,135.7996399,142.15446619999997,142.991985,141.1646159,0,1,0,0,0,0,0,0,0
1570,3560,Dinskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,45.21,39.23,2043.9441,1538.9929,1773.5883,NA,NA,NA,NA,NA,NA,30873,34132,NA,13776.84379,25794.92647,43706.0722,65667.61865,88684.72107999999,105668.7028,140201.335,145099.8389,138267.2121,NA,NA,NA,NA,NA,NA,106.86674479999999,108.9516486,NA,90.83509026,103.1836049,114.1744035,123.0404774,129.7968693,133.82010549999998,140.4422849,141.2574401,140.1132293,0,1,0,0,0,0,0,0,0
1571,3564,Kavkazskaia,Krasnodarskii krai,Yuzhny,0,0,1,58.0,45.45,40.68,2065.7025,1654.8624,1848.906,8293,NA,NA,NA,NA,NA,10755,11531,NA,12912.59808,25438.3642,45439.09881,66548.53914,88337.6097,103525.0473,137569.6919,142349.0169,131900.8545,81.41754387,NA,NA,NA,NA,NA,86.17642911,87.47476196,NA,89.60437429,102.90101429999999,115.00692609999999,123.3362809,129.7075267,133.3463467,139.99352439999998,140.8028385,138.99952119999998,0,1,0,0,0,0,0,0,0
1572,3567,Kalininskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,45.49,38.66,2069.3401,1494.5956,1758.6434,NA,NA,NA,NA,NA,NA,11263,13192,NA,12410.69434,22290.27417,39983.60378,59462.66736,79616.32102,94550.74096,126386.097,130413.1576,121025.6063,NA,NA,NA,NA,NA,NA,87.03543353,90.01011104,NA,88.85539235,100.2382563,112.2799788,120.84833459999999,127.350647,131.2603723,137.9942824,138.7321865,136.9779378,0,1,0,0,0,0,0,0,0
1573,3570,Kanevskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.08,38.98,2123.3664,1519.4404,1796.1984,NA,NA,NA,NA,NA,NA,37245,44755,NA,12669.95586,21922.497369999997,40993.31974,59832.455579999994,79345.8568,93822.48887999999,125183.6472,128223.3323,116610.4587,NA,NA,NA,NA,NA,NA,110.78137140000001,114.68179109999998,NA,89.24559719,99.9053957,112.80913319999999,120.9846781,127.2738557,131.0832615,137.7697775,138.33355980000002,136.1094213,0,1,0,0,0,0,0,0,0
1574,3573,Korenovsk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,45.46,39.45,2066.6116,1556.3025,1793.3970000000002,NA,NA,NA,18200,26300,35000,35768,40844,41179,12650.2743,22887.52581,41119.48928,60636.811720000005,80995.00434,95964.56082,128939.8701,132845.8628,122197.5471,NA,NA,NA,96.21995093,103.5779282,109.4765315,109.93121799999999,112.73162920000001,112.90515400000001,89.21622681,100.7684168,112.874422,121.2786239,127.73843090000001,131.6006866,138.4646766,139.16790680000003,137.20360490000002,0,1,0,0,0,0,0,0,0
1575,3574,Krasnoarmeiskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,45.36,38.23,2057.5296,1461.5329,1734.1128,NA,NA,NA,NA,NA,NA,23788,28639,NA,12696.158609999999,22306.4734,40034.92819,58637.10055,78341.49584,92578.9967,122369.3891,126303.2725,118502.7638,NA,NA,NA,NA,NA,NA,101.5446498,105.3194133,NA,89.28463576,100.2528036,112.30716640000001,120.5411394,126.98659040000001,130.7779237,137.236528,137.9788813,136.4852821,0,1,0,0,0,0,0,0,0
1576,3576,Krylovskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,36.32,39.97,1319.1424,1597.6009,1451.7104,NA,NA,NA,NA,NA,NA,11995,14419,NA,4486.714736,7884.357217,16147.004340000001,24276.350430000002,32038.858630000002,37990.23785,50156.91845,50528.41035,46561.71632,NA,NA,NA,NA,NA,NA,88.21426943,91.70556115,NA,70.70919606,80.50819636,93.886213,101.9546175,107.63449920000001,111.19880729999998,117.1354185,117.295204,115.53098200000001,0,1,0,0,0,0,0,0,0
1577,3579,Nizhnebakanskii,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.87,37.88,2013.3169,1434.8944,1699.6756,NA,NA,NA,NA,NA,NA,6359,8538,NA,12519.91032,24066.122059999998,42321.56038,59954.868129999995,80539.20002999999,95672.94601,125978.439,132120.9111,128490.9622,NA,NA,NA,NA,NA,NA,76.69602036,81.94381063,NA,89.02064934,101.77905109999999,113.4875156,121.0296437,127.61089650000001,131.5308696,137.9183899,139.03883019999998,138.3826108,0,1,0,0,0,0,0,0,0
1578,3581,Kurganinsk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,44.89,40.59,2015.1121,1647.5481,1822.0851,NA,NA,NA,24300,34800,37500,40763,46618,47974,12377.472,22975.7107,40911.335810000004,59837.4187,80192.10007999999,94834.8943,126800.2875,131271.2407,121155.3314,NA,NA,NA,101.97428199999999,109.35664309999999,110.9250506,112.689479,115.5569533,116.1742186,88.80486505,100.8456378,112.7666114,120.9865028,127.51333559999999,131.3291408,138.07116200000002,138.88672,137.0030156,0,1,0,0,0,0,0,0,0
1579,3583,Kushchevskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.55,39.63,2166.9025,1570.5369,1844.7765,NA,NA,NA,NA,NA,NA,26300,29533,NA,14205.63124,24386.263580000003,46272.227419999996,66312.82294,87636.14824,103349.5773,136362.4044,139391.0895,126236.3259,NA,NA,NA,NA,NA,NA,103.5779282,105.9512747,NA,91.42025008,102.04586390000001,115.3969496,123.2574807,129.5259966,133.3071712,139.78501640000002,140.3049455,137.966426,0,1,0,0,0,0,0,0,0
1580,3587,Leningradskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.32,39.4,2145.5424,1552.36,1825.0079999999998,11137,NA,NA,NA,NA,NA,34554,38218,NA,12999.10672,22916.481490000002,43273.718160000004,62595.294689999995,82838.73952,97798.04254,130569.9086,133642.0843,120405.0979,86.82564911,NA,NA,NA,NA,NA,109.2083227,111.32490700000001,NA,89.73083128,100.793802,113.9620463,121.979774,128.2477225,132.0352636,138.7604854,139.3089322,136.8576433,0,1,0,0,0,0,0,0,0
1581,3590,Mostovskoi,Krasnodarskii krai,Yuzhny,0,0,1,56.0,44.41,40.8,1972.2481,1664.64,1811.9279999999999,NA,NA,NA,NA,NA,NA,19348,24866,25077,11321.45382,20710.067880000002,37826.61615,56039.08435,75307.61149,89220.5021,118413.2743,122225.6076,113954.9456,NA,NA,NA,NA,NA,NA,97.42369727,102.4398369,102.6109511,87.13204590000001,98.77130225,111.1077956,119.54808440000001,126.097998,129.9341492,136.4676312,137.20898390000002,135.572453,0,1,0,0,0,0,0,0,0
1582,3591,Psebai,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.11,40.79,1945.6921,1663.8241,1799.2469,NA,NA,NA,NA,NA,NA,11207,11031,10840,10221.41034,18724.283919999998,35204.129389999995,52362.12429,70556.08669,83810.91558,112134.0349,115522.6557,107566.3166,NA,NA,NA,NA,NA,NA,86.94245603,86.64751637,86.32264895,85.23425269,96.77791269,109.5982581,118.06862579999999,124.6385406,128.5121179,135.1975976,135.89082340000002,134.23221759999998,0,1,0,0,0,0,0,0,0
1583,3593,Novokubansk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,45.1,41.04,2034.01,1684.2816,1850.904,NA,12303,8645,NA,23900,27100,30201,35400,34847,13004.026259999999,26121.88545,44906.8958,66235.66891000001,88230.9258,103969.3715,135458.2536,141855.6981,132874.423,NA,88.69115989,82.16944597,NA,101.63933879999999,104.18874890000001,106.4122288,109.71446100000001,109.38487279999998,89.73799994,103.4396554,114.7543706,123.2316327,129.6800031,133.4452761,139.62775280000002,140.7204628,139.1729787,0,1,0,0,0,0,0,0,0
1584,3595,Novopokrovskaia,Krasnodarskii krai,Yuzhny,0,0,1,58.0,45.95,40.7,2111.4025,1656.49,1870.165,NA,NA,NA,NA,NA,NA,18643,19095,NA,12377.537409999999,21833.81886,41219.89708,60528.168639999996,80488.25968999999,95122.05812999999,127426.2985,130671.3477,118431.7664,NA,NA,NA,NA,NA,NA,96.69233395,97.16403303,NA,88.80496465,99.82438458,112.9262504,121.239129,127.59660249999999,131.3984471,138.1869235,138.778782,136.47127959999997,0,1,0,0,0,0,0,0,0
1585,3598,Otradnaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,49.4,41.53,2440.36,1724.7409,2051.5820000000003,NA,NA,NA,NA,NA,NA,20653,22692,NA,13256.89645,22737.25725,44979.49502,66395.42572999999,87602.33677000001,103562.1921,135868.9817,136853.5264,125066.8127,NA,NA,NA,NA,NA,NA,98.71646264,100.59624050000001,NA,90.10325017,100.6362116,114.78898170000001,123.2851239,129.5172131,133.35463190000002,139.6993116,139.87004009999998,137.74785880000002,0,1,0,0,0,0,0,0,0
1586,3601,Pavlovskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.14,39.79,2128.8996,1583.2441,1835.9106,NA,NA,NA,NA,NA,NA,28744,30736,NA,13026.55665,22569.53865,42535.92465,61956.976720000006,82112.56513999999,96962.73528,129259.7397,132415.0585,119899.0712,NA,NA,NA,NA,NA,NA,105.39454070000001,106.7748132,NA,89.77079986,100.4877218,113.5951869,121.7534703,128.0483782,131.8382073,138.52299319999997,139.09128069999997,136.75912219999998,0,1,0,0,0,0,0,0,0
1587,3604,Primorsko-Akhtarsk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,46.05,38.19,2120.6025,1458.4761,1758.6495,5368,11252,16629,22006,26000,28000,30047,32677,32253,11834.56718,20492.46384,38470.57834,56032.12855,74268.5266,87881.27961,116721.7169,119440.2377,109410.4348,73.75736266,87.01720271,94.45708404,99.98140931,103.3445432,104.8567765,106.3067835,108.0441074,107.77276709999998,87.96151335,98.56146064,111.463953,119.5453699,125.7861514,129.5895839,136.13167380000002,136.6694602,134.6263961,0,1,0,0,0,0,0,0,0
1588,3606,Afipskii,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.9,38.83,2016.01,1507.7689,1743.467,NA,NA,NA,NA,NA,NA,15995,17977,18969,14688.328430000001,28104.40576,45307.85884,68270.79081,93078.07311,111254.3906,150939.2751,156785.8691,150300.4547,NA,NA,NA,NA,NA,NA,93.70300892,95.9782394,97.03355885,92.06034963,104.93301340000001,114.9448967,123.90444369999999,130.9009182,135.01451540000002,142.19686940000003,143.10466630000002,142.09573590000002,0,1,0,0,0,0,0,0,0
1589,3607,Il'skii,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.85,38.57,2011.5225,1487.6449,1729.8645,6659,9476,NA,NA,NA,NA,19077,22323,22965,12408.23498,22916.06684,40132.65915,59731.27621,80645.11997,96006.5797,133014.8807,137887.057,128968.6798,77.50556687,83.84181392,NA,NA,NA,NA,97.14544131,100.2676352,100.83627299999999,88.85165611,100.7934387,112.3588494,120.94744879999999,127.6405915,131.61073059999998,139.19790749999999,140.0480577,138.4699344,0,1,0,0,0,0,0,0,0
1590,3608,Chernomorskii,Krasnodarskii krai,Yuzhny,0,0,0,56.0,44.85,38.51,2011.5225,1483.0201,1727.1735,NA,NA,NA,NA,NA,NA,8398,8346,9449,13708.05269,24529.78492,39723.693660000004,59039.698039999996,79630.57951,94754.43697000001,133460.4184,138934.0278,130094.7895,NA,NA,NA,NA,NA,NA,81.64475748,81.53255037,83.78956819,90.73969829,102.1644545,112.1418119,120.6914346,127.35468870000001,131.3096882,139.2768237,140.2271491,138.6746144,0,1,0,0,0,0,0,0,0
1591,3609,Severskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,44.86,38.68,2012.4196,1496.1424,1735.1848,NA,NA,NA,NA,NA,NA,19707,22557,NA,13608.568369999999,25141.6284,41372.96506,61809.86987,83672.6178,99725.24867999999,136725.303,141877.0835,136175.7733,NA,NA,NA,NA,NA,NA,97.78696483,100.4765808,NA,90.6009837,102.6631031,113.00504120000001,121.70101580000001,128.4746773,132.4841094,139.84786880000001,140.72403930000002,139.752633,0,1,0,0,0,0,0,0,0
1592,3612,Achuevo,Krasnodarskii krai,Yuzhny,0,0,0,56.0,45.71,37.78,2089.4041,1427.3284,1726.9238,NA,NA,NA,NA,NA,NA,495,479,NA,11378.8159,19903.243619999997,37071.35571,53991.75607999999,71639.66892000001,84839.04379,112291.9949,115098.8123,106508.0815,NA,NA,NA,NA,NA,NA,38.49653703,38.08988826,NA,87.22642186,97.98303412,110.6830216,118.73560060000001,124.979079,128.788705,135.230335,135.8051408,134.0032237,0,1,0,0,0,0,0,0,0
1593,3614,Starominskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.54,39.06,2165.9716,1525.6836,1817.8524,NA,NA,NA,NA,NA,NA,30743,30072,NA,13873.1544,23659.59254,44771.238260000006,64137.7748,84656.73333999999,99800.91043999999,131823.965,134787.4344,122043.4847,NA,NA,NA,NA,NA,NA,106.77951940000001,106.3239344,NA,90.96792947,101.435594,114.6895608,122.51808510000001,128.73988359999998,132.501569,138.98577219999999,139.51045159999998,137.17405219999998,0,1,0,0,0,0,0,0,0
1594,3617,Tbilisskaia,Krasnodarskii krai,Yuzhny,0,0,1,58.0,45.36,40.19,2057.5296,1615.2361,1823.0184,NA,NA,NA,NA,NA,NA,21880,24134,NA,12534.551109999999,22844.48675,41463.313839999995,61240.5384,81641.66792,96397.59605,127994.6335,131938.5521,121958.20199999999,NA,NA,NA,NA,NA,NA,99.86660964,101.835888,NA,89.04270458,100.73063140000001,113.0514238,121.49693130000001,127.91825,131.7040052,138.2915699,139.0062594,137.15767830000001,0,1,0,0,0,0,0,0,0
1595,3620,Temriuk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,45.28,37.38,2050.2784,1397.2644,1692.5664,14734,15861,23226,22182,23200,31900,33163,36118,38014,10486.967209999999,18804.502480000003,35010.8813,51008.60479,68011.03463,80620.7255,106690.0295,109473.0073,102522.1672,92.11993448,93.54020528,101.06336429999999,100.14077809999999,101.04084549999999,107.5443933,108.351238,110.13550910000001,111.211995,85.70850036,96.86204318,109.4830364,117.50017179999999,123.8195926,127.63375559999999,134.0427434,134.63966409999998,133.1216208,0,1,0,0,0,0,0,0,0
1596,3622,Timashevsk,Krasnodarskii krai,Yuzhny,0,1,1,56.0,45.62,38.94,2081.1844,1516.3236,1776.4428,NA,NA,NA,19000,29100,39100,45556,54116,53921,12399.229229999999,22156.05592,40203.795360000004,59097.8806,78831.28802,93402.06433,126057.3239,129688.3314,118409.4772,NA,NA,NA,97.0657317,105.6474277,111.8068906,115.0620418,118.7856979,118.7070237,88.83796894,100.1173573,112.3963966,120.7130778,127.12709650000001,130.9804422,137.93309309999998,138.6009248,136.4668821,0,1,0,0,0,0,0,0,0
1597,3628,Uspenskoe,Krasnodarskii krai,Yuzhny,0,0,1,58.0,44.84,41.4,2010.6256,1713.96,1856.376,NA,NA,NA,NA,NA,NA,9945,11692,NA,11905.19023,22807.227919999998,40836.655739999995,60412.37784,81856.93735,97163.7869,128517.9982,133925.6542,124955.8999,NA,NA,NA,NA,NA,NA,84.7288068,87.73432192,NA,88.07315225,100.6978689,112.7278106,121.1969646,127.97782240000002,131.8857784,138.3875607,139.3589719,137.7270336,0,1,0,0,0,0,0,0,0
1598,3631,Ust'-Labinsk,Krasnodarskii krai,Yuzhny,0,1,1,58.0,45.21,39.69,2043.9441,1575.2961,1794.3849,9959,19856,25034,30212,35600,39200,41759,43824,43268,12288.28529,22379.92484,40282.6419,60230.85046,80713.97289,95834.82832999999,129026.4791,133154.0438,122798.538,84.75470661,97.93599182,102.57618509999999,106.419742,109.8325152,111.86091440000001,113.20258359999998,114.231995,113.95922490000001,88.66862045,100.3186459,112.4379433,121.1307145,127.6598756,131.56965060000002,138.4804796,139.22258280000003,137.31856399999998,0,1,0,0,0,0,0,0,0
1599,3633,Staroshcherbinovskaia,Krasnodarskii krai,Yuzhny,0,0,1,56.0,46.63,38.68,2174.3569,1496.1424,1803.6484,NA,NA,NA,NA,NA,NA,17041,18545,NA,13996.944290000001,23658.05471,44538.06555,63589.836610000006,83698.66951,98551.29385,129438.6667,132101.9421,120457.3373,NA,NA,NA,NA,NA,NA,94.93340479999999,96.58870911,NA,91.13746311,101.4342847,114.5777463,122.3282217,128.4817344,132.2116489,138.5555566,139.03544409999998,136.8677925,0,1,0,0,0,0,0,0,0
1600,3637,Maikop,Adygeiskaia avtonomnaia oblast',Yuzhny,1,1,0,56.0,44.61,40.12,1990.0521,1609.6144,1789.7532,34327,53028,55871,82135,110000,127800,148608,156931,166534,11061.06155,20332.43867,38135.12458,56713.28395,75604.17589,89548.21604,120230.7678,124076.6338,115788.7295,109.07060849999999,118.3434018,119.4824048,128.0545609,134.75113480000002,138.2557804,141.8258827,143.12680369999998,144.55144140000002,86.69818941,98.40586142,111.27910220000001,119.809744,126.18628290000001,130.01774709999998,136.82374480000001,137.5613403,135.94446519999997,0,1,0,0,0,0,0,0,0
1601,3638,Teuchezhsk,Adygeiskaia avtonomnaia oblast',Yuzhny,0,1,0,56.0,44.88,39.17,2014.2144,1534.2889,1757.9496,NA,NA,NA,NA,NA,9700,12548,12209,14669,13841.74005,26288.92025,43853.902330000004,66057.40675,89645.4884,106606.76199999999,143159.4641,148427.6529,142116.6928,NA,NA,NA,NA,NA,84.27021819,89.06294403,88.54675746,92.03508305,90.92469127,103.5693515,114.24657579999999,123.17180659999998,130.042507,134.0246651,140.9376033,141.7969615,140.76407700000001,0,1,0,0,0,0,0,0,0
1602,3640,Giaginskaia,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.87,40.07,2013.3169,1605.6049,1797.9409,NA,NA,NA,NA,NA,NA,14522,15160,NA,12840.86367,23255.05046,41422.480189999995,61574.9069,81989.24448,97015.1372,128384.4036,132653.9715,124466.302,NA,NA,NA,NA,NA,NA,91.84193928,92.66787844,NA,89.49893806,101.0884983,113.0304723,121.61699820000001,128.0143655,131.8506149,138.363092,139.1338037,137.63490349999998,0,1,0,0,0,0,0,0,0
1603,3643,Koshekhabl',Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.9,40.51,2016.01,1641.0601,1818.899,NA,NA,NA,NA,NA,NA,6935,7309,NA,12373.79406,22842.25189,40777.76237,63522.19454,85403.68388,100450.2668,131949.6173,137168.3459,128340.0099,NA,NA,NA,NA,NA,NA,78.22228517,79.15414890000001,NA,88.79926387,100.7286676,112.6971666,122.3046803,128.939307,132.650918,139.00823689999999,139.92439530000001,138.35495590000002,0,1,0,0,0,0,0,0,0
1604,3646,Krasnogvardeiskoe,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,45.13,39.59,2036.7169,1567.3681,1786.6967,NA,NA,NA,NA,NA,NA,8798,9065,NA,13273.49513,24449.96722,42677.21648,63268.07942,84506.90215,100189.4289,133298.6411,137715.951,128575.1168,NA,NA,NA,NA,NA,NA,82.48780458,83.0317537,NA,90.12700702,102.0985791,113.6658868,122.2160365,128.6996881,132.5910327,139.2481967,140.0186706,138.39801519999997,0,1,0,0,0,0,0,0,0
1605,3649,Tul'skii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.52,40.18,1982.0304,1614.4324,1788.8136,NA,NA,NA,NA,NA,NA,9538,10502,10732,13870.069119999998,24604.13444,42396.29435,62961.016939999994,84166.53586,99488.02527,130715.4043,135094.5976,127888.19300000001,NA,NA,NA,NA,NA,NA,83.96128553,85.73502527,86.1366865,90.96368682,102.2256433,113.5251091,122.10848999999999,128.6081352,132.4292898,138.7867244,139.5642292,138.27200359999998,0,1,0,0,0,0,0,0,0
1606,3650,Kamennomostskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.3,40.18,1962.49,1614.4324,1779.974,NA,NA,NA,NA,NA,NA,8292,7580,7212,11150.30271,20240.31096,37402.52198,55633.637370000004,74635.96424,88480.00235,117389.4041,120978.4025,113833.9822,NA,NA,NA,NA,NA,NA,81.41536766,79.80328571,78.91660040000001,86.84789729,98.31578157,110.87023159999998,119.3893482,125.8968772,129.7442157,136.2648106,136.9688066,135.54772169999998,0,1,0,0,0,0,0,0,0
1607,3653,Iablonovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.99,38.95,2024.1001,1517.1025,1752.3605,NA,NA,NA,NA,NA,NA,47994,47834,26789,23989.27611,49944.24864,68948.57985,106652.6539,149309.11800000002,179811.2243,230696.2556,242198.5688,250705.7243,NA,NA,NA,NA,NA,NA,116.1832038,116.111227,103.9532494,101.71453029999999,117.0434612,124.12447209999999,134.0346303,141.9380122,146.4018405,152.49427450000002,153.69833359999998,154.5554972,0,1,0,0,0,0,0,0,0
1608,3657,Tliustenkhabl',Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.98,39.1,2023.2004,1528.81,1758.7179999999998,NA,NA,NA,NA,NA,NA,3869,4961,5447,16992.906909999998,33572.39469,51626.21148,78555.88046,107947.0532,129705.5136,173225.63100000002,180287.5468,177024.6208,NA,NA,NA,NA,NA,NA,68.24001294,72.40925207,74.00851672,94.87833953,108.60681650000001,117.76123329999999,127.0481889,134.31410280000003,138.60404419999998,145.5002935,146.4658671,146.0241219,0,1,0,0,0,0,0,0,0
1609,3659,Shovgenovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,45.02,30.24,2026.8004,914.4576,1361.4048,NA,NA,NA,NA,NA,NA,4101,3828,NA,6669.446747999999,11403.423929999999,22919.39024,33578.01925,44097.40437,52248.104810000004,68005.17276,68354.40582,63269.0725,NA,NA,NA,NA,NA,NA,69.20553015,68.06411293,NA,77.53317054,87.26677847,100.7963505,108.6103081,114.3649769,118.0212574,123.8176744,123.9316946,122.21638359999999,0,1,0,0,0,0,0,0,0
1610,3663,Stavropol',Stavropol'skii krai,Yuzhny,1,1,0,58.0,45.03,41.98,2027.7009,1762.3204,1890.3594,41590,58657,85251,141023,198000,258200,318298,354867,398266,10488.89401,19580.24994,37185.27544,55014.88585,74463.76974,88244.2056,121706.7218,126754.6365,116672.0763,113.1163071,120.5485902,128.8986726,140.5808198,148.7429602,155.288727,160.54773649999998,163.31557809999998,166.27781169999997,85.71190203,97.65939240000002,110.74759109999998,119.1450638,125.8450491,129.68343090000002,137.1093343,138.06269980000002,136.1217477,0,1,0,0,0,0,0,1,0
